Source,Date,Obsolescence Date,Business Name,Legal Name,Physical Address,Physical Address Number,Physical Pre Direction,Physical Address Name,Physical Address Suffix,Physical Post Direction,Physical City,Physical State,Physical ZIP,Physical ZIP 4,Key Executive Name,First Name,Middle Initial,Last Name,Title,Gender,Location Employee Size,Corporate Employee Size,Revenue / Yr,Mailing Address,Mailing Address Number,Mailing Pre Direction,Mailing Address Name,Mailing Address Suffix,Mailing Post Direction,Mailing City,Mailing State,Mailing ZIP,Mailing ZIP 4,Phone,Fax,Toll-Free,County Name,County Population,Metro Area,Latitude,Longitude,EIN,Main Line of Business,Location Type,Importer or Exporter,Manufacturer,Primary SIC,Primary SIC Description,SIC02,SIC02.Description,SIC03,SIC03.Description,SIC04,SIC04.Description,SIC05,SIC05.Description,SIC06,SIC06.Description,SIC07,SIC07.Description,SIC08,SIC08.Description,SIC09,SIC09.Description,SIC10,SIC10.Description,NAICS 1,NAICS 1 Description,NAICS 2,NAICS 2 Description,NAICS 3,NAICS 3 Description,NAICS 4,NAICS 4 Description,NAICS 5,NAICS 5 Description,NAICS 6,NAICS 6 Description,NAICS 7,NAICS 7 Description,NAICS 8,NAICS 8 Description,NAICS 9,NAICS 9 Description,NAICS 10,NAICS 10 Description,Non-Profit,Number of PCs,Public / Private,Small Business,Square Footage,Website,Women Owned,Year Established,Ticker Symbol,Stock Exchange,Fortune 1000 Ranking,Credit Score,2022 Revenue/Yr,2021 Revenue/Yr,2020 Revenue/Yr,2019 Revenue/Yr,2021 % Sales Growth,2020 % Sales Growth,2019 % Sales Growth,2022 Employees,2021 Employees,2020 Employees,2019 Employees,2021 % Employee Growth,2020 % Employee Growth,2019 % Employee Growth,Executive First Name 1,Executive Last Name 1,Executive Title 1,Executive Gender 1,Executive Department 1,Executive First Name 2,Executive Last Name 2,Executive Title 2,Executive Gender 2,Executive Department 2,Executive First Name 3,Executive Last Name 3,Executive Title 3,Executive Gender 3,Executive Department 3,Executive First Name 4,Executive Last Name 4,Executive Title 4,Executive Gender 4,Executive Department 4,Executive First Name 5,Executive Last Name 5,Executive Title 5,Executive Gender 5,Executive Department 5,Executive First Name 6,Executive Last Name 6,Executive Title 6,Executive Gender 6,Executive Department 6,Executive First Name 7,Executive Last Name 7,Executive Title 7,Executive Gender 7,Executive Department 7,Executive First Name 8,Executive Last Name 8,Executive Title 8,Executive Gender 8,Executive Department 8,Executive First Name 9,Executive Last Name 9,Executive Title 9,Executive Gender 9,Executive Department 9,Executive First Name 10,Executive Last Name 10,Executive Title 10,Executive Gender 10,Executive Department 10,Executive First Name 11,Executive Last Name 11,Executive Title 11,Executive Gender 11,Executive Department 11,Executive First Name 12,Executive Last Name 12,Executive Title 12,Executive Gender 12,Executive Department 12,Executive First Name 13,Executive Last Name 13,Executive Title 13,Executive Gender 13,Executive Department 13,Executive First Name 14,Executive Last Name 14,Executive Title 14,Executive Gender 14,Executive Department 14,Executive First Name 15,Executive Last Name 15,Executive Title 15,Executive Gender 15,Executive Department 15,Executive First Name 16,Executive Last Name 16,Executive Title 16,Executive Gender 16,Executive Department 16,Executive First Name 17,Executive Last Name 17,Executive Title 17,Executive Gender 17,Executive Department 17,Executive First Name 18,Executive Last Name 18,Executive Title 18,Executive Gender 18,Executive Department 18,Executive First Name 19,Executive Last Name 19,Executive Title 19,Executive Gender 19,Executive Department 19,Executive First Name 20,Executive Last Name 20,Executive Title 20,Executive Gender 20,Executive Department 20,Est. Accounting Annual Expense,Est. Advertising Annual Expense,Est. Business Insurance Annual Expense,Est. Legal Annual Expense,Est. Office Equipment Annual Expense,Est. Rent Annual Expense,Est. Technology Annual Expense,Est. Telecom Annual Expense,Est. Utilities Annual Expense,AtoZ ID,Home Based Business,Franchise Type,Holding Parent Name,Source ,
"AtoZDatabases","08/27/2024","02/27/2025","Angel Flight South Central","","10718 Lake Windcrest","10718","","Lake Windc","","","Magnolia","TX","77354","2603","William Young","William","","Young","Manager","Male","2","","$235,000","10718 Lake Windcrest","10718","","Lake Windc","","","Magnolia","TX","77354","2603","N/A","N/A","N/A","Montgomery","Up to 24,999","Houston-The Woodlands-Sugar La","30.221161","-95.635079","","Membership Organizations","","","No","8699001","Membership Organizations","","","","","","","","","","","","","","","","","","","813990","Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)","","","","","","","","","","","","","","","","","","","No","Up to 4","Private","Yes","Up to 999","www.angelflightsc.org","No","2021","","","","72","250000","215000","191350","177955","16.28","12.36","7.53","2","2","2","2","0.0","0.0","0.0","William","Young","Manager","Male","Administration & Operations","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$1,000 to $2,499","","Up to $2,499","","$2,000 to $4,999","$2,500 to $4,999","$2,500 to $4,999","Up to $1,999","Up to $2,499","11140023812726","No","","","AtoZDatabases",
"AtoZDatabases","08/27/2024","02/27/2025","Friends of Bachman Lake","","4175 Wilada Dr","4175","","Wilada","Dr","","Dallas","TX","75220","5027","Susanna Brown","Susanna","","Brown","Manager","Unknown","2","","$234,000","4175 Wilada Dr","4175","","Wilada","Dr","","Dallas","TX","75220","5027","N/A","N/A","N/A","Dallas","500,000 or more","Dallas-Fort Worth-Arlington, T","32.865845","-96.83888","","Membership Organizations","","","No","8699001","Membership Organizations","","","","","","","","","","","","","","","","","","","813990","Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)","","","","","","","","","","","","","","","","","","","No","Up to 4","Private","Yes","Up to 999","","No","2022","","","","66","250000","247500","262350","0","1.01","-5.66","0.0","2","2","2","","0.0","0.0","0.0","Susanna","Brown","Manager","Unknown","Administration & Operations","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$1,000 to $2,499","","Up to $2,499","","$2,000 to $4,999","$2,500 to $4,999","$2,500 to $4,999","Up to $1,999","Up to $2,499","11140031159196","No","","","AtoZDatabases",
"AtoZDatabases","08/27/2024","02/27/2025","Friends of Coppell Scouting","","8627 Old Oak Dr","8627","","Old Oak","Dr","","Irving","TX","75063","7205","Bryan Smith","Bryan","","Smith","Manager","Unknown","2","","$234,000","8627 Old Oak Dr","8627","","Old Oak","Dr","","Irving","TX","75063","7205","N/A","N/A","N/A","Dallas","100,000 to 249,999","Dallas-Fort Worth-Arlington, T","32.923658","-96.947808","","Membership Organizations","","","No","8699001","Membership Organizations","","","","","","","","","","","","","","","","","","","813990","Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)","","","","","","","","","","","","","","","","","","","No","Up to 4","Private","Yes","Up to 999","","No","2022","","","","66","250000","222500","209150","0","12.36","6.38","0.0","2","2","2","","0.0","0.0","0.0","Bryan","Smith","Manager","Unknown","Administration & Operations","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$1,000 to $2,499","","Up to $2,499","","$2,000 to $4,999","$2,500 to $4,999","$2,500 to $4,999","Up to $1,999","Up to $2,499","11140031523981","No","","","AtoZDatabases",
"AtoZDatabases","08/27/2024","02/27/2025","Cr38v3 M1nd5 Inc","","101 Arbor Springs Ln","101","","Arbor Spri","Ln","","Dickinson","TX","77539","6147"," ","","","","","","3","","$234,000","101 Arbor Springs Ln","101","","Arbor Spri","Ln","","Dickinson","TX","77539","6147","(281) 744-8553","N/A","N/A","Galveston","Up to 24,999","Houston-The Woodlands-Sugar La","29.460293","-95.098813","","Membership Organizations","","","No","8699001","Membership Organizations","","","","","","","","","","","","","","","","","","","813990","Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)","","","","","","","","","","","","","","","","","","","No","Up to 4","Private","Yes","Up to 999","","No","2020","","","","72","250000","260000","267800","321360","-3.85","-2.91","-16.67","3","3","3","3","0.0","0.0","0.0","","","","","","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$2,500 to $4,999","","$2,500 to $7,499","","$2,000 to $4,999","$2,500 to $4,999","$2,500 to $4,999","Up to $1,999","$2,500 to $7,499","11140018186932","Yes","","","AtoZDatabases",
"AtoZDatabases","08/27/2024","02/27/2025","Softball Sisters","","13611 Delwood Springs Ln","13611","","Delwood Sp","Ln","","Houston","TX","77044","1050","Christie Chapman Rogelstad","Christie","","Chapman Rogelstad","Manager","Female","3","","$234,000","13611 Delwood Springs Ln","13611","","Delwood Sp","Ln","","Houston","TX","77044","1050","(281) 706-3156","N/A","N/A","Harris","500,000 or more","Houston-The Woodlands-Sugar La","29.9594157","-95.1633776","","Membership Organizations","","","No","8699001","Membership Organizations","","","","","","","","","","","","","","","","","","","813990","Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)","","","","","","","","","","","","","","","","","","","No","Up to 4","Private","Yes","Up to 999","","No","2020","","","","72","250000","240000","261600","256368","4.17","-8.26","2.04","3","3","3","3","0.0","0.0","0.0","Christie","Chapman Rogelstad","Manager","Female","Administration & Operations","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$2,500 to $4,999","","$2,500 to $7,499","","$2,000 to $4,999","$2,500 to $4,999","$2,500 to $4,999","Up to $1,999","$2,500 to $7,499","11140018292264","Yes","","","AtoZDatabases",
"AtoZDatabases","08/27/2024","02/27/2025","Dress For Success San Antonio","","2402 Toftrees Dr","2402","","Toftrees","Dr","","San Antonio","TX","78209","2239","Phyllis Jendrusch","Phyllis","","Jendrusch","Manager","Unknown","2","","$234,000","2402 Toftrees Dr","2402","","Toftrees","Dr","","San Antonio","TX","78209","2239","N/A","N/A","N/A","Bexar","500,000 or more","San Antonio-New Braunfels, TX","29.510391","-98.455558","","Membership Organizations","","","No","8699001","Membership Organizations","","","","","","","","","","","","","","","","","","","813990","Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)","","","","","","","","","","","","","","","","","","","No","Up to 4","Private","Yes","Up to 999","","No","2022","","","","66","250000","200000","184000","0","25.0","8.7","0.0","2","2","2","","0.0","0.0","0.0","Phyllis","Jendrusch","Manager","Unknown","Administration & Operations","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$1,000 to $2,499","","Up to $2,499","","Up to $1,999","Up to $2,499","$2,500 to $4,999","Up to $1,999","Up to $2,499","11140033589292","No","","","AtoZDatabases",
"AtoZDatabases","08/27/2024","02/27/2025","Cedar Creek Powerboat Association Inc","","","","","","","","Malakoff","TX","75148",""," ","","","","","","10","","$233,000","","","","","","","","","","","(903) 880-0560","N/A","N/A","Henderson","Up to 24,999","Athens, TX","32.12881","-96.0033","","Membership Organizations","","","No","8699001","Membership Organizations","","","","","","","","","","","","","","","","","","","813990","Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)","","","","","","","","","","","","","","","","","","","No","10 to 24","Private","Yes","1,000 to 4,999","","No","2013","","","","89","250000","202500","180225","200050","23.46","12.36","-9.91","10","10","9","8","0.0","11.11","12.5","","","","","","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$5,000 to $24,999","","$7,500 to $19,999","","$5,000 to $9,999","$10,000 to $24,999","$10,000 to $24,999","$5,000 to $9,999","$7,500 to $19,999","11140000120950","No","","","AtoZDatabases",
"AtoZDatabases","08/27/2024","02/27/2025","Mishka Enterprises LLC","","9211 Honey Creek Dr","9211","","Honey Cree","Dr","","San Antonio","TX","78230","4062","Kim Johnson","Kim","","Johnson","Owner","Unknown","2","","$232,000","9211 Honey Creek Dr","9211","","Honey Cree","Dr","","San Antonio","TX","78230","4062","(210) 366-1786","N/A","N/A","Bexar","500,000 or more","San Antonio-New Braunfels, TX","29.52816","-98.543275","","Membership Organizations","","","No","8699001","Membership Organizations","","","","","","","","","","","","","","","","","","","813990","Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)","","","","","","","","","","","","","","","","","","","No","Up to 4","Private","Yes","Up to 999","","No","2009","","","","83","250000","205000","213200","236652","21.95","-3.85","-9.91","2","2","2","2","0.0","0.0","0.0","Kim","Johnson","Owner","Unknown","Administration & Operations","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$1,000 to $2,499","","Up to $2,499","","Up to $1,999","Up to $2,499","$2,500 to $4,999","Up to $1,999","Up to $2,499","11132543432456","Yes","","","AtoZDatabases",
"AtoZDatabases","08/27/2024","02/27/2025","Amwel Enterprises Inc","","9107 Stones Throw Ln","9107","","Stones Thr","Ln","","Missouri City","TX","77459","2992","Chang-Ming Lee","Chang-Ming","","Lee","Owner","Unknown","2","","$232,000","9107 Stones Throw Ln","9107","","Stones Thr","Ln","","Missouri City","TX","77459","2992","(281) 778-9107","N/A","N/A","Fort Bend","50,000 to 99,999","Houston-The Woodlands-Sugar La","29.497934","-95.529684","","Membership Organizations","","","No","8699001","Membership Organizations","","","","","","","","","","","","","","","","","","","813990","Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)","","","","","","","","","","","","","","","","","","","No","Up to 4","Private","Yes","Up to 999","www.amwel.com","No","2009","","","","83","250000","240000","218400","246792","4.17","9.89","-11.5","2","2","2","2","0.0","0.0","0.0","Chang-Ming","Lee","Owner","Unknown","Administration & Operations","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$1,000 to $2,499","","Up to $2,499","","$2,000 to $4,999","$2,500 to $4,999","$2,500 to $4,999","Up to $1,999","Up to $2,499","11132544021448","Yes","","","AtoZDatabases",
"AtoZDatabases","08/27/2024","02/27/2025","Commercial Street Bar","","212 S Commercial St","212","S","Commercial","St","","Goliad","TX","77963",""," ","","","","","","10","","$231,000","","","","","","","","","","","(361) 645-8558","N/A","N/A","Goliad","Up to 24,999","Victoria, TX","28.6668747883142","-97.3927629420599","","Membership Organizations","","","No","8699001","Membership Organizations","7929001","Bands ,Orchestras, Actors & Entertainers & Entertainment Services","5092001","Toys & Hobby Goods & Supplies Wholesale","7999053","Astrologers","7299058","Feng Shui","7929022","Musicians","8699030","Dance Clubs","5092030","Playing Cards Wholesale","","","","","813990","Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)","711510","Independent Artists, Writers, and Performers","423920","Toy and Hobby Goods and Supplies Merchant Wholesalers","812990","All Other Personal Services","","","","","","","","","","","","","No","10 to 24","Private","Yes","1,000 to 4,999","","No","2016","","","","85","250000","260000","239200","279864","-3.85","8.7","-14.53","10","9","7","7","11.11","28.57","0.0","","","","","","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$5,000 to $24,999","","$7,500 to $19,999","","$5,000 to $9,999","$10,000 to $24,999","$10,000 to $24,999","$5,000 to $9,999","$7,500 to $19,999","11140006759133","No","","","AtoZDatabases",
"AtoZDatabases","08/27/2024","02/27/2025","Hindu Association of West Texas Inc","Hindu Association Of West TX","4401 Cardinal Ln","4401","","Cardinal","Ln","","Midland","TX","79707","2201"," ","","","","","","2","","$231,000","PO Box 80542","80542","","PO Box","","","Midland","TX","79708","0542","(432) 520-4298","N/A","N/A","Midland","100,000 to 249,999","Midland, TX","32.039465","-102.149848","","Membership Organizations","","","No","8699001","Membership Organizations","8611001","Business Associations","","","","","","","","","","","","","","","","","813990","Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)","813910","Business Associations","","","","","","","","","","","","","","","","","No","Up to 4","Private","Yes","Up to 999","www.hawt.org","No","1992","","","","0","250000","230000","195500","209185","8.7","17.65","-6.54","2","2","2","2","0.0","0.0","0.0","","","","","","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$1,000 to $2,499","","Up to $2,499","","$2,000 to $4,999","$2,500 to $4,999","$2,500 to $4,999","Up to $1,999","Up to $2,499","11132553712307","No","","","AtoZDatabases",
"AtoZDatabases","08/27/2024","02/27/2025","Texas Valley Citrus Committee","","901 Business Park Dr Ste 500","901","","Business P","Dr","","Mission","TX","78572","6051","Richard Barrett","Richard","","Barrett","Other Contacts","Male","7","","$231,000","901 Business Park Dr Ste 500","901","","Business P","Dr","","Mission","TX","78572","6051","(956) 581-2190","(956) 581-3912","N/A","Hidalgo","50,000 to 99,999","McAllen-Edinburg-Mission, TX","26.195116","-98.3176649","","Membership Organizations","","","No","8699001","Membership Organizations","8611001","Business Associations","","","","","","","","","","","","","","","","","813990","Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)","813910","Business Associations","","","","","","","","","","","","","","","","","No","5 to 9","Private","Yes","1,000 to 4,999","","No","1992","","","","0","250000","200000","212000","226840","25.0","-5.66","-6.54","7","7","6","6","0.0","16.67","0.0","Richard","Barrett","Other Contacts","Male","Administration & Operations","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$5,000 to $24,999","","$2,500 to $7,499","","$5,000 to $9,999","$5,000 to $9,999","$5,000 to $9,999","$2,000 to $4,999","$2,500 to $7,499","11132551148076","No","","","AtoZDatabases",
"AtoZDatabases","08/27/2024","02/27/2025","Project Love Santa's Angels","","10831 Cory St","10831","","Cory","St","","Manvel","TX","77578","5548","Carolyn Ewing","Carolyn","","Ewing","Chief Executive Officer","Female","2","","$231,000","10831 Cory St","10831","","Cory","St","","Manvel","TX","77578","5548","(281) 794-9710","N/A","N/A","Brazoria","Up to 24,999","Houston-The Woodlands-Sugar La","29.4203689","-95.3645607","","Membership Organizations","","","No","8699001","Membership Organizations","","","","","","","","","","","","","","","","","","","813990","Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)","","","","","","","","","","","","","","","","","","","No","Up to 4","Private","Yes","Up to 999","","No","2013","","","","83","250000","255000","214200","222768","-1.96","19.05","-3.85","2","2","2","2","0.0","0.0","0.0","Carolyn","Ewing","Chief Executive Officer","Female","Administration & Operations","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$1,000 to $2,499","","Up to $2,499","","$2,000 to $4,999","$2,500 to $4,999","$2,500 to $4,999","Up to $1,999","Up to $2,499","11140000467494","Yes","","","AtoZDatabases",
